gps.lat,gps.lon,lte.lCqi,lte.lSinr,lte.lRssi,lte.lRsrp,lte.lRsrq,lte.lNrSinr,lte.lNrRsrp,lte.lNrRsrq,date
54.329636,10.175969,14,12,-46,-75,-120,30,-76,-110,2022-08-23T11:57:06.390690+02:00
54.329646,10.175934,13,14,-40,-73,-110,30,-80,-110,2022-08-23T11:57:07.402772+02:00
54.329656,10.175897,13,14,-40,-73,-110,30,-80,-110,2022-08-23T11:57:08.417123+02:00
54.329664,10.175862,13,14,-40,-73,-110,30,-80,-110,2022-08-23T11:57:09.452080+02:00
54.329674,10.175826,15,16,-41,-73,-120,26,-82,-110,2022-08-23T11:57:10.428356+02:00
54.329684,10.175791,15,16,-41,-73,-120,26,-82,-110,2022-08-23T11:57:11.423107+02:00
54.329692,10.175754,15,16,-41,-73,-120,26,-82,-110,2022-08-23T11:57:12.417012+02:00
54.329702,10.175719,12,10,-44,-75,-110,30,-83,-110,2022-08-23T11:57:13.428765+02:00
54.329714,10.175682,12,10,-44,-75,-110,30,-83,-110,2022-08-23T11:57:14.398764+02:00
54.329724,10.175646,12,10,-44,-75,-110,30,-83,-110,2022-08-23T11:57:15.394581+02:00
54.329734,10.175609,15,12,-43,-75,-100,26,-81,-110,2022-08-23T11:57:16.430209+02:00
54.329744,10.175574,15,12,-43,-75,-100,26,-81,-110,2022-08-23T11:57:17.414780+02:00
54.329754,10.175537,15,12,-43,-75,-100,26,-81,-110,2022-08-23T11:57:18.407740+02:00
54.329766,10.175501,14,14,-44,-74,-120,28,-80,-110,2022-08-23T11:57:19.410751+02:00
54.329776,10.175466,14,14,-44,-74,-120,28,-80,-110,2022-08-23T11:57:20.433700+02:00
54.329787,10.175431,14,14,-44,-74,-120,28,-80,-110,2022-08-23T11:57:21.454061+02:00
54.329799,10.175394,15,12,-45,-76,-110,26,-80,-110,2022-08-23T11:57:22.416674+02:00
54.329809,10.175357,15,12,-45,-76,-110,26,-80,-110,2022-08-23T11:57:23.381901+02:00
54.329819,10.175321,15,12,-45,-76,-110,26,-80,-110,2022-08-23T11:57:24.430316+02:00
54.329831,10.175286,14,14,-44,-76,-130,28,-80,-110,2022-08-23T11:57:25.428061+02:00
54.329841,10.175249,14,14,-44,-76,-130,28,-80,-110,2022-08-23T11:57:26.533634+02:00
54.329852,10.175214,14,14,-44,-76,-130,28,-80,-110,2022-08-23T11:57:27.440571+02:00
54.329862,10.175177,12,10,-46,-76,-110,20,-81,-110,2022-08-23T11:57:28.458830+02:00
54.329874,10.175142,12,10,-46,-76,-110,20,-81,-110,2022-08-23T11:57:29.409271+02:00
54.329884,10.175106,12,10,-46,-76,-110,20,-81,-110,2022-08-23T11:57:30.419451+02:00
54.329894,10.175071,12,10,-46,-76,-110,20,-81,-110,2022-08-23T11:57:31.393841+02:00
54.329906,10.175036,15,14,-45,-74,-100,20,-82,-110,2022-08-23T11:57:32.422285+02:00
54.329916,10.174999,15,14,-45,-74,-100,20,-82,-110,2022-08-23T11:57:33.423419+02:00
54.329927,10.174964,15,14,-45,-74,-100,20,-82,-110,2022-08-23T11:57:34.417535+02:00
54.329939,10.174929,15,12,-47,-76,-120,22,-82,-110,2022-08-23T11:57:35.406954+02:00
54.329949,10.174894,15,12,-47,-76,-120,22,-82,-110,2022-08-23T11:57:36.403380+02:00
54.329961,10.174859,15,12,-47,-76,-120,22,-82,-110,2022-08-23T11:57:37.515936+02:00
54.329971,10.174822,15,14,-43,-77,-110,20,-83,-110,2022-08-23T11:57:38.399044+02:00
54.329982,10.174787,15,14,-43,-77,-110,20,-83,-110,2022-08-23T11:57:39.435368+02:00
54.329992,10.174752,15,14,-43,-77,-110,20,-83,-110,2022-08-23T11:57:40.419671+02:00
54.330004,10.174717,15,14,-49,-77,-100,20,-84,-110,2022-08-23T11:57:41.452287+02:00
54.330016,10.174682,15,14,-49,-77,-100,20,-84,-110,2022-08-23T11:57:42.401423+02:00
54.330026,10.174647,15,14,-49,-77,-100,20,-84,-110,2022-08-23T11:57:43.414728+02:00
54.330037,10.174612,15,14,-46,-75,-110,18,-84,-110,2022-08-23T11:57:44.421908+02:00
54.330047,10.174577,15,14,-46,-75,-110,18,-84,-110,2022-08-23T11:57:45.412303+02:00
54.330059,10.174542,15,14,-46,-75,-110,18,-84,-110,2022-08-23T11:57:46.424686+02:00
54.330071,10.174507,14,14,-47,-76,-100,12,-85,-110,2022-08-23T11:57:47.412351+02:00
54.330082,10.174472,14,14,-47,-76,-100,12,-85,-110,2022-08-23T11:57:48.453967+02:00
54.330092,10.174437,14,14,-47,-76,-100,12,-85,-110,2022-08-23T11:57:49.429343+02:00
54.330104,10.174402,13,16,-48,-75,-100,16,-86,-110,2022-08-23T11:57:50.417814+02:00
54.330116,10.174367,13,16,-48,-75,-100,16,-86,-110,2022-08-23T11:57:51.435498+02:00
54.330127,10.174334,13,16,-48,-75,-100,16,-86,-110,2022-08-23T11:57:52.433696+02:00
54.330139,10.174299,15,12,-47,-76,-100,16,-82,-110,2022-08-23T11:57:53.390187+02:00
54.330151,10.174264,15,12,-47,-76,-100,16,-82,-110,2022-08-23T11:57:54.393191+02:00
54.330162,10.174229,15,12,-47,-76,-100,16,-82,-110,2022-08-23T11:57:55.444835+02:00
54.330186,10.174161,15,14,-46,-74,-110,16,-82,-110,2022-08-23T11:57:57.414077+02:00
54.330197,10.174126,15,14,-46,-74,-110,16,-82,-110,2022-08-23T11:57:58.427077+02:00
54.330211,10.174091,15,14,-42,-73,-90,22,-85,-110,2022-08-23T11:57:59.430215+02:00
54.330222,10.174057,15,14,-42,-73,-90,22,-85,-110,2022-08-23T11:58:00.436003+02:00
54.330234,10.174022,15,14,-42,-73,-90,22,-85,-110,2022-08-23T11:58:01.425004+02:00
54.330246,10.173989,15,14,-45,-73,-90,20,-91,-120,2022-08-23T11:58:02.432970+02:00
54.330257,10.173954,15,14,-45,-73,-90,20,-91,-120,2022-08-23T11:58:03.415313+02:00
54.330269,10.173921,15,14,-45,-73,-90,20,-91,-120,2022-08-23T11:58:04.431428+02:00
54.330281,10.173887,15,16,-46,-73,-90,16,-89,-110,2022-08-23T11:58:05.397613+02:00
54.330292,10.173852,15,16,-46,-73,-90,16,-89,-110,2022-08-23T11:58:06.404631+02:00
54.330304,10.173819,15,16,-46,-73,-90,16,-89,-110,2022-08-23T11:58:07.420509+02:00
54.330316,10.173784,15,14,-43,-74,-90,18,-88,-110,2022-08-23T11:58:08.407924+02:00
54.330329,10.173751,15,14,-43,-74,-90,18,-88,-110,2022-08-23T11:58:09.428487+02:00
54.330341,10.173717,15,14,-43,-74,-90,18,-88,-110,2022-08-23T11:58:10.424464+02:00
54.330352,10.173682,15,16,-41,-73,-100,20,-87,-110,2022-08-23T11:58:11.392474+02:00
54.330364,10.173649,15,16,-41,-73,-100,20,-87,-110,2022-08-23T11:58:12.424150+02:00
54.330376,10.173616,15,16,-41,-73,-100,20,-87,-110,2022-08-23T11:58:13.403725+02:00
54.330389,10.173581,15,16,-42,-72,-100,24,-88,-150,2022-08-23T11:58:14.425987+02:00
54.330401,10.173547,15,16,-42,-72,-100,24,-88,-150,2022-08-23T11:58:15.433183+02:00
54.330412,10.173514,15,16,-42,-72,-100,24,-88,-150,2022-08-23T11:58:16.450289+02:00
54.330426,10.173481,15,18,-43,-70,-90,22,-91,-150,2022-08-23T11:58:17.425020+02:00
54.330437,10.173447,15,18,-43,-70,-90,22,-91,-150,2022-08-23T11:58:18.398908+02:00
54.330451,10.173414,15,18,-43,-70,-90,22,-91,-150,2022-08-23T11:58:19.425514+02:00
54.330462,10.173381,15,18,-43,-71,-110,16,-84,-120,2022-08-23T11:58:20.405805+02:00
54.330474,10.173347,15,18,-43,-71,-110,16,-84,-120,2022-08-23T11:58:21.434175+02:00
54.330487,10.173314,15,18,-43,-71,-110,16,-84,-120,2022-08-23T11:58:22.429364+02:00
54.330501,10.173281,15,18,-40,-71,-110,16,-84,-120,2022-08-23T11:58:23.429266+02:00
54.330512,10.173247,15,18,-40,-71,-110,16,-84,-120,2022-08-23T11:58:24.431059+02:00
54.330526,10.173214,15,18,-40,-71,-110,16,-84,-120,2022-08-23T11:58:25.435183+02:00
54.330537,10.173181,15,18,-43,-72,-90,10,-86,-130,2022-08-23T11:58:26.432357+02:00
54.330551,10.173149,15,18,-43,-72,-90,10,-86,-130,2022-08-23T11:58:27.421497+02:00
54.330564,10.173116,15,18,-43,-72,-90,10,-86,-130,2022-08-23T11:58:28.419289+02:00
54.330576,10.173084,15,18,-42,-72,-100,12,-89,-120,2022-08-23T11:58:29.458828+02:00
54.330589,10.173051,15,18,-42,-72,-100,12,-89,-120,2022-08-23T11:58:30.433330+02:00
54.330602,10.173017,15,18,-42,-72,-100,12,-89,-120,2022-08-23T11:58:31.491287+02:00
54.330614,10.172986,12,16,-44,-73,-100,10,-90,-120,2022-08-23T11:58:32.460031+02:00
54.330627,10.172952,12,16,-44,-73,-100,10,-90,-120,2022-08-23T11:58:33.461991+02:00
54.330641,10.172921,12,16,-44,-73,-100,10,-90,-120,2022-08-23T11:58:34.445401+02:00
54.330654,10.172889,13,14,-45,-74,-110,6,-88,-120,2022-08-23T11:58:35.459275+02:00
54.330667,10.172856,13,14,-45,-74,-110,6,-88,-120,2022-08-23T11:58:36.445637+02:00
54.330679,10.172822,13,14,-45,-74,-110,6,-88,-120,2022-08-23T11:58:37.459549+02:00
54.330692,10.172791,13,12,-48,-75,-90,12,-89,-140,2022-08-23T11:58:38.488802+02:00
54.330706,10.172757,13,12,-48,-75,-90,12,-89,-140,2022-08-23T11:58:39.438544+02:00
54.330719,10.172726,13,12,-48,-75,-90,12,-89,-140,2022-08-23T11:58:40.484133+02:00
54.330732,10.172692,11,12,-46,-75,-100,12,-88,-130,2022-08-23T11:58:41.449879+02:00
54.330746,10.172661,11,12,-46,-75,-100,12,-88,-130,2022-08-23T11:58:42.465928+02:00
54.330759,10.172627,11,12,-46,-75,-100,12,-88,-130,2022-08-23T11:58:43.455227+02:00
54.330771,10.172596,11,14,-47,-74,-100,12,-88,-120,2022-08-23T11:58:44.433620+02:00
54.330784,10.172564,11,14,-47,-74,-100,12,-88,-120,2022-08-23T11:58:45.411147+02:00
54.330797,10.172531,11,14,-47,-74,-100,12,-88,-120,2022-08-23T11:58:46.454233+02:00
54.330811,10.172499,13,14,-46,-74,-100,18,-88,-120,2022-08-23T11:58:47.425889+02:00
54.330824,10.172467,13,14,-46,-74,-100,18,-88,-120,2022-08-23T11:58:48.486077+02:00
54.330834,10.172434,13,14,-46,-74,-100,18,-88,-120,2022-08-23T11:58:49.473131+02:00
54.330847,10.172402,13,16,-46,-74,-100,14,-88,-110,2022-08-23T11:58:50.444886+02:00
54.330861,10.172369,13,16,-46,-74,-100,14,-88,-110,2022-08-23T11:58:51.462164+02:00
54.330872,10.172337,13,16,-46,-74,-100,14,-88,-110,2022-08-23T11:58:52.452997+02:00
54.330884,10.172304,8,12,-53,-79,-110,12,-87,-110,2022-08-23T11:58:53.466649+02:00
54.330896,10.172272,8,12,-53,-79,-110,12,-87,-110,2022-08-23T11:58:54.456042+02:00
54.330909,10.172241,8,12,-53,-79,-110,12,-87,-110,2022-08-23T11:58:55.455400+02:00
54.330921,10.172209,5,4,-55,-86,-150,12,-87,-120,2022-08-23T11:58:56.430096+02:00
54.330932,10.172177,5,4,-55,-86,-150,12,-87,-120,2022-08-23T11:58:57.443272+02:00
54.330946,10.172146,5,4,-55,-86,-150,12,-87,-120,2022-08-23T11:58:58.449560+02:00
54.330957,10.172114,6,2,-52,-87,-140,14,-88,-110,2022-08-23T11:58:59.443522+02:00
54.330971,10.172081,6,2,-52,-87,-140,14,-88,-110,2022-08-23T11:59:00.443467+02:00
54.330984,10.172049,6,2,-52,-87,-140,14,-88,-110,2022-08-23T11:59:01.457991+02:00
54.330996,10.172016,6,2,-52,-87,-140,14,-88,-110,2022-08-23T11:59:02.470693+02:00
54.331009,10.171982,5,4,-55,-86,-130,14,-87,-120,2022-08-23T11:59:03.439861+02:00
54.331022,10.171949,5,4,-55,-86,-130,14,-87,-120,2022-08-23T11:59:04.496179+02:00
54.331036,10.171914,5,4,-55,-86,-130,14,-87,-120,2022-08-23T11:59:05.467106+02:00
54.331049,10.171877,6,0,-57,-91,-130,16,-86,-110,2022-08-23T11:59:06.442664+02:00
54.331064,10.171842,6,0,-57,-91,-130,16,-86,-110,2022-08-23T11:59:07.477763+02:00
54.331077,10.171806,6,0,-57,-91,-130,16,-86,-110,2022-08-23T11:59:08.477387+02:00
54.331091,10.171769,7,4,-54,-86,-120,12,-88,-120,2022-08-23T11:59:09.451110+02:00
54.331106,10.171732,7,4,-54,-86,-120,12,-88,-120,2022-08-23T11:59:10.439191+02:00
54.331121,10.171694,7,4,-54,-86,-120,12,-88,-120,2022-08-23T11:59:11.435939+02:00
54.331136,10.171656,8,2,-56,-88,-130,14,-85,-110,2022-08-23T11:59:12.466202+02:00
54.331151,10.171616,8,2,-56,-88,-130,14,-85,-110,2022-08-23T11:59:13.466304+02:00
54.331167,10.171576,8,2,-56,-88,-130,14,-85,-110,2022-08-23T11:59:14.454291+02:00
54.331182,10.171534,7,2,-57,-89,-140,14,-88,-120,2022-08-23T11:59:15.471223+02:00
54.331199,10.171492,7,2,-57,-89,-140,14,-88,-120,2022-08-23T11:59:16.448175+02:00
54.331214,10.171449,7,2,-57,-89,-140,14,-88,-120,2022-08-23T11:59:17.466400+02:00
54.331231,10.171404,4,2,-57,-90,-140,14,-88,-110,2022-08-23T11:59:18.458717+02:00
54.331247,10.171359,4,2,-57,-90,-140,14,-88,-110,2022-08-23T11:59:19.472179+02:00
54.331264,10.171312,4,2,-57,-90,-140,14,-88,-110,2022-08-23T11:59:20.450717+02:00
54.331281,10.171266,1,0,-56,-90,-150,16,-87,-110,2022-08-23T11:59:21.457045+02:00
54.331297,10.171219,1,0,-56,-90,-150,16,-87,-110,2022-08-23T11:59:22.435848+02:00
54.331314,10.171171,1,0,-56,-90,-150,16,-87,-110,2022-08-23T11:59:23.517752+02:00
54.331332,10.171122,12,0,-53,-89,-120,16,-87,-120,2022-08-23T11:59:24.546857+02:00
54.332442,10.166762,8,0,-49,-86,-150,2,-86,-110,2022-08-23T12:12:44.168459+02:00
54.332427,10.166824,8,0,-49,-86,-150,2,-86,-110,2022-08-23T12:12:45.011476+02:00
54.332414,10.166884,6,2,-53,-84,-120,24,-89,-120,2022-08-23T12:12:46.014529+02:00
54.332399,10.166946,6,2,-53,-84,-120,24,-89,-120,2022-08-23T12:12:47.071567+02:00
54.332386,10.167006,6,2,-53,-84,-120,24,-89,-120,2022-08-23T12:12:48.097436+02:00
54.332371,10.167067,5,0,-53,-85,-130,24,-91,-130,2022-08-23T12:12:48.995415+02:00
54.332357,10.167126,5,0,-53,-85,-130,24,-91,-130,2022-08-23T12:12:50.058486+02:00
54.332342,10.167186,5,0,-53,-85,-130,24,-91,-130,2022-08-23T12:12:51.072266+02:00
54.332327,10.167246,4,-2,-50,-86,-150,14,-90,-130,2022-08-23T12:12:52.004981+02:00
54.332312,10.167306,4,-2,-50,-86,-150,14,-90,-130,2022-08-23T12:12:53.108623+02:00
54.332296,10.167366,4,-2,-50,-86,-150,14,-90,-130,2022-08-23T12:12:54.067132+02:00
54.332281,10.167426,6,-8,-53,-90,-160,-32768,-87,-120,2022-08-23T12:12:55.002974+02:00
54.332266,10.167486,6,-8,-53,-90,-160,-32768,-87,-120,2022-08-23T12:12:56.013318+02:00
54.332249,10.167546,6,-8,-53,-90,-160,-32768,-87,-120,2022-08-23T12:12:57.061093+02:00
54.332234,10.167606,7,-2,-54,-87,-130,8,-87,-110,2022-08-23T12:12:58.023624+02:00
54.332217,10.167666,7,-2,-54,-87,-130,8,-87,-110,2022-08-23T12:12:59.027216+02:00
54.332202,10.167726,7,-2,-54,-87,-130,8,-87,-110,2022-08-23T12:13:00.083041+02:00
54.332186,10.167786,8,-4,-52,-88,-120,4,-85,-110,2022-08-23T12:13:01.140453+02:00
54.332171,10.167844,8,-4,-52,-88,-120,4,-85,-110,2022-08-23T12:13:02.053080+02:00
54.332154,10.167902,8,-4,-52,-88,-120,4,-85,-110,2022-08-23T12:13:03.022374+02:00
54.332137,10.167962,9,-2,-49,-85,-130,6,-82,-110,2022-08-23T12:13:04.011193+02:00
54.332121,10.168022,9,-2,-49,-85,-130,6,-82,-110,2022-08-23T12:13:05.081926+02:00
54.332104,10.168081,9,-2,-49,-85,-130,6,-82,-110,2022-08-23T12:13:06.091667+02:00
54.332087,10.168141,9,6,-51,-84,-130,0,-88,-120,2022-08-23T12:13:07.058650+02:00
54.332069,10.168201,9,6,-51,-84,-130,0,-88,-120,2022-08-23T12:13:08.060667+02:00
54.332052,10.168261,9,6,-51,-84,-130,0,-88,-120,2022-08-23T12:13:09.085116+02:00
54.332034,10.168321,8,0,-51,-85,-130,6,-86,-110,2022-08-23T12:13:10.016010+02:00
54.332017,10.168379,8,0,-51,-85,-130,6,-86,-110,2022-08-23T12:13:11.187344+02:00
54.332001,10.168437,8,0,-51,-85,-130,6,-86,-110,2022-08-23T12:13:12.019222+02:00
54.331984,10.168496,7,2,-51,-86,-160,10,-86,-120,2022-08-23T12:13:13.081865+02:00
54.331967,10.168554,7,2,-51,-86,-160,10,-86,-120,2022-08-23T12:13:14.173543+02:00
54.331949,10.168612,7,2,-51,-86,-160,10,-86,-120,2022-08-23T12:13:15.091668+02:00
54.331932,10.168671,8,0,-51,-88,-130,14,-81,-110,2022-08-23T12:13:16.102064+02:00
54.331914,10.168729,8,0,-51,-88,-130,14,-81,-110,2022-08-23T12:13:17.099544+02:00
54.331896,10.168787,8,0,-51,-88,-130,14,-81,-110,2022-08-23T12:13:18.079482+02:00
54.331824,10.169019,9,2,-51,-83,-110,16,-89,-130,2022-08-23T12:13:22.046579+02:00
54.331807,10.169076,9,2,-51,-83,-110,16,-89,-130,2022-08-23T12:13:23.035209+02:00
54.331789,10.169131,9,2,-51,-83,-110,16,-89,-130,2022-08-23T12:13:24.008868+02:00
54.331772,10.169186,5,2,-51,-82,-130,-10,-94,-160,2022-08-23T12:13:25.082956+02:00
54.331756,10.169237,5,2,-51,-82,-130,-10,-94,-160,2022-08-23T12:13:26.006427+02:00
54.331739,10.169289,5,2,-51,-82,-130,-10,-94,-160,2022-08-23T12:13:27.104763+02:00
54.331724,10.169341,1,-4,-44,-84,-160,4,-92,-150,2022-08-23T12:13:28.030793+02:00
54.331707,10.169389,1,-4,-44,-84,-160,4,-92,-150,2022-08-23T12:13:29.075270+02:00
54.331692,10.169439,1,-4,-44,-84,-160,4,-92,-150,2022-08-23T12:13:30.077184+02:00
54.331677,10.169487,4,-2,-47,-82,-160,18,-91,-160,2022-08-23T12:13:31.066085+02:00
54.331662,10.169532,4,-2,-47,-82,-160,18,-91,-160,2022-08-23T12:13:32.029414+02:00
54.331647,10.169579,4,-2,-47,-82,-160,18,-91,-160,2022-08-23T12:13:33.041086+02:00
54.331632,10.169624,,-6,-47,-84,-140,26,-89,-130,2022-08-23T12:13:34.121405+02:00
54.331617,10.169667,,-6,-47,-84,-140,26,-89,-130,2022-08-23T12:13:35.128850+02:00
54.331604,10.169711,,-6,-47,-84,-140,26,-89,-130,2022-08-23T12:13:36.061602+02:00
54.331589,10.169754,12,-2,-48,-81,-120,12,-86,-110,2022-08-23T12:13:37.006312+02:00
54.331576,10.169796,12,-2,-48,-81,-120,12,-86,-110,2022-08-23T12:13:38.052366+02:00
54.331562,10.169837,12,-2,-48,-81,-120,12,-86,-110,2022-08-23T12:13:39.052412+02:00
54.331549,10.169877,12,2,-47,-79,-110,10,-86,-110,2022-08-23T12:13:40.046329+02:00
54.331536,10.169919,12,2,-47,-79,-110,10,-86,-110,2022-08-23T12:13:41.045751+02:00
54.331522,10.169959,12,2,-47,-79,-110,10,-86,-110,2022-08-23T12:13:42.066521+02:00
54.331509,10.169997,12,8,-49,-80,-120,10,-86,-110,2022-08-23T12:13:43.040284+02:00
54.331496,10.170036,12,8,-49,-80,-120,10,-86,-110,2022-08-23T12:13:44.063055+02:00
54.331484,10.170072,12,8,-49,-80,-120,10,-86,-110,2022-08-23T12:13:45.038352+02:00
54.331471,10.170111,11,6,-51,-82,-120,12,-87,-110,2022-08-23T12:13:46.021091+02:00
54.331459,10.170147,11,6,-51,-82,-120,12,-87,-110,2022-08-23T12:13:47.044817+02:00
54.331446,10.170182,11,6,-51,-82,-120,12,-87,-110,2022-08-23T12:13:48.040589+02:00
54.331434,10.170217,12,8,-49,-80,-120,10,-88,-110,2022-08-23T12:13:49.050879+02:00
54.331421,10.170254,12,8,-49,-80,-120,10,-88,-110,2022-08-23T12:13:50.058025+02:00
54.331407,10.170291,12,8,-49,-80,-120,10,-88,-110,2022-08-23T12:13:51.048022+02:00
54.331394,10.170327,9,4,-50,-82,-120,22,-81,-110,2022-08-23T12:13:52.019399+02:00
54.331382,10.170362,9,4,-50,-82,-120,22,-81,-110,2022-08-23T12:13:53.065074+02:00
54.331369,10.170397,9,4,-50,-82,-120,22,-81,-110,2022-08-23T12:13:54.070877+02:00
54.331357,10.170432,9,4,-48,-81,-120,18,-80,-110,2022-08-23T12:13:55.043962+02:00
54.331344,10.170467,9,4,-48,-81,-120,18,-80,-110,2022-08-23T12:13:56.062549+02:00
54.331332,10.170502,9,4,-48,-81,-120,18,-80,-110,2022-08-23T12:13:57.057689+02:00
54.331321,10.170537,9,4,-48,-81,-120,18,-80,-110,2022-08-23T12:13:58.071207+02:00
54.331307,10.170571,9,4,-49,-82,-120,16,-83,-110,2022-08-23T12:13:59.068158+02:00
54.331296,10.170606,9,4,-49,-82,-120,16,-83,-110,2022-08-23T12:14:00.056344+02:00
54.331284,10.170641,9,4,-49,-82,-120,16,-83,-110,2022-08-23T12:14:01.067468+02:00
54.331271,10.170676,10,8,-49,-79,-110,16,-81,-110,2022-08-23T12:14:02.062839+02:00
54.331259,10.170709,10,8,-49,-79,-110,16,-81,-110,2022-08-23T12:14:03.066893+02:00
54.331247,10.170744,10,8,-49,-79,-110,16,-81,-110,2022-08-23T12:14:04.039936+02:00
54.331236,10.170777,13,10,-48,-79,-110,18,-81,-110,2022-08-23T12:14:05.089770+02:00
54.331224,10.170811,13,10,-48,-79,-110,18,-81,-110,2022-08-23T12:14:06.052025+02:00
54.331212,10.170844,13,10,-48,-79,-110,18,-81,-110,2022-08-23T12:14:07.062456+02:00
54.331201,10.170877,12,10,-47,-80,-110,22,-81,-110,2022-08-23T12:14:08.079941+02:00
54.331189,10.170912,12,10,-47,-80,-110,22,-81,-110,2022-08-23T12:14:09.076605+02:00
54.331177,10.170947,12,10,-47,-80,-110,22,-81,-110,2022-08-23T12:14:10.067600+02:00
54.331166,10.170981,10,12,-48,-79,-110,20,-79,-110,2022-08-23T12:14:11.045874+02:00
54.331154,10.171016,10,12,-48,-79,-110,20,-79,-110,2022-08-23T12:14:12.059201+02:00
54.331142,10.171051,10,12,-48,-79,-110,20,-79,-110,2022-08-23T12:14:13.088027+02:00
54.331131,10.171086,12,10,-49,-80,-110,26,-76,-110,2022-08-23T12:14:14.089133+02:00
54.331121,10.171119,12,10,-49,-80,-110,26,-76,-110,2022-08-23T12:14:15.077644+02:00
54.331109,10.171152,12,10,-49,-80,-110,26,-76,-110,2022-08-23T12:14:16.094711+02:00
54.331099,10.171186,13,10,-48,-80,-90,16,-81,-110,2022-08-23T12:14:17.072190+02:00
54.329759,10.175314,15,18,-41,-71,-110,8,-93,-110,2022-08-23T12:16:15.141361+02:00
54.329751,10.175349,15,18,-41,-71,-110,8,-93,-110,2022-08-23T12:16:16.154903+02:00
54.329742,10.175384,15,18,-41,-71,-110,8,-93,-110,2022-08-23T12:16:17.146197+02:00
54.329734,10.175421,13,16,-46,-75,-110,8,-91,-110,2022-08-23T12:16:18.141347+02:00
54.329726,10.175456,13,16,-46,-75,-110,8,-91,-110,2022-08-23T12:16:19.113872+02:00
54.329716,10.175492,13,16,-46,-75,-110,8,-91,-110,2022-08-23T12:16:20.104226+02:00
54.329707,10.175527,13,18,-39,-73,-120,8,-93,-110,2022-08-23T12:16:21.129749+02:00
54.329699,10.175562,13,18,-39,-73,-120,8,-93,-110,2022-08-23T12:16:22.124216+02:00
54.329691,10.175597,13,18,-39,-73,-120,8,-93,-110,2022-08-23T12:16:23.144914+02:00
54.329682,10.175632,15,18,-41,-73,-100,8,-89,-110,2022-08-23T12:16:24.129285+02:00
54.329672,10.175669,15,18,-41,-73,-100,8,-89,-110,2022-08-23T12:16:25.147178+02:00
54.329664,10.175704,15,18,-41,-73,-100,8,-89,-110,2022-08-23T12:16:26.144819+02:00
54.329646,10.175777,15,20,-37,-68,-110,8,-88,-110,2022-08-23T12:16:28.094989+02:00
54.329656,10.175741,15,20,-37,-68,-110,8,-88,-110,2022-08-23T12:16:28.263625+02:00
54.329637,10.175812,15,20,-37,-68,-110,8,-88,-110,2022-08-23T12:16:29.131778+02:00
54.329627,10.175847,15,18,-42,-69,-100,8,-93,-110,2022-08-23T12:16:30.108200+02:00
54.329619,10.175884,15,18,-42,-69,-100,8,-93,-110,2022-08-23T12:16:31.160339+02:00
54.329609,10.175921,15,18,-42,-69,-100,8,-93,-110,2022-08-23T12:16:32.137067+02:00
54.329601,10.175957,15,18,-41,-74,-110,12,-90,-110,2022-08-23T12:16:33.140224+02:00
54.329592,10.175992,15,18,-41,-74,-110,12,-90,-110,2022-08-23T12:16:34.150087+02:00
54.329584,10.176029,15,18,-41,-74,-110,12,-90,-110,2022-08-23T12:16:35.145030+02:00
54.329576,10.176066,15,20,-43,-72,-110,10,-90,-110,2022-08-23T12:16:36.124644+02:00
54.329567,10.176101,15,20,-43,-72,-110,10,-90,-110,2022-08-23T12:16:37.121886+02:00
54.329559,10.176137,15,20,-43,-72,-110,10,-90,-110,2022-08-23T12:16:38.140697+02:00
54.329552,10.176172,15,20,-34,-69,-110,6,-92,-110,2022-08-23T12:16:39.142680+02:00
54.329287,10.178539,11,6,-53,-85,-110,12,-95,-110,2022-08-23T12:17:50.201846+02:00
54.329287,10.178546,11,6,-53,-85,-110,12,-95,-110,2022-08-23T12:17:51.199248+02:00
54.329287,10.178552,11,12,-53,-82,-110,12,-95,-110,2022-08-23T12:17:52.183613+02:00
54.329287,10.178559,11,12,-53,-82,-110,12,-95,-110,2022-08-23T12:17:53.158890+02:00
54.329287,10.178562,11,12,-53,-82,-110,12,-95,-110,2022-08-23T12:17:54.155495+02:00
54.329289,10.178567,12,14,-47,-79,-110,16,-92,-110,2022-08-23T12:17:55.192474+02:00
54.329289,10.178569,12,14,-47,-79,-110,16,-92,-110,2022-08-23T12:17:56.194136+02:00
54.329289,10.178571,12,14,-47,-79,-110,16,-92,-110,2022-08-23T12:17:57.155530+02:00
54.329291,10.178571,14,10,-50,-80,-130,14,-93,-110,2022-08-23T12:17:58.149213+02:00
54.329292,10.178572,14,10,-50,-80,-130,14,-93,-110,2022-08-23T12:17:59.190027+02:00
54.329294,10.178572,14,10,-50,-80,-130,14,-93,-110,2022-08-23T12:18:00.173704+02:00
54.329294,10.178574,13,10,-51,-82,-130,16,-98,-110,2022-08-23T12:18:01.170339+02:00
54.329294,10.178574,13,10,-51,-82,-130,16,-98,-110,2022-08-23T12:18:02.158619+02:00
54.329294,10.178574,13,10,-51,-82,-130,16,-98,-110,2022-08-23T12:18:03.173998+02:00
54.329292,10.178574,14,10,-50,-81,-120,12,-93,-110,2022-08-23T12:18:04.208708+02:00
54.329291,10.178576,14,10,-50,-81,-120,12,-93,-110,2022-08-23T12:18:05.177815+02:00
